src,dst,path_idx,path_hops,demand_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
9,15,3,q_r10_r21 | q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r16,6.9851,163500,163500,0,0.00
9,16,0,q_r10_r21 | q_r21_r4 | q_r4_r17,0.2871,10500,10500,0,0.00
9,16,1,q_r10_r1 | q_r1_r5 | q_r5_r19 | q_r19_r17,0.2871,12000,10500,1500,12.50
9,16,2,q_r10_r1 | q_r1_r5 | q_r5_r4 | q_r4_r17,0.2871,27000,25500,1500,5.56
9,16,3,q_r10_r21 | q_r21_r4 | q_r4_r5 | q_r5_r19 | q_r19_r17,0.2871,25500,25500,0,0.00
9,17,1,q_r10_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,0.5295,30000,28500,1500,5.00
9,17,2,q_r10_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6 | q_r6_r18,0.5295,94500,93000,1500,1.59
9,17,3,q_r10_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22 | q_r22_r18,0.5295,10500,9000,1500,14.29
9,18,0,q_r10_r1 | q_r1_r5 | q_r5_r19,60.5070,7563000,7561500,1500,0.02
9,18,1,q_r10_r21 | q_r21_r4 | q_r4_r17 | q_r17_r19,60.5070,7363500,7363500,0,0.00
9,18,3,q_r10_r21 | q_r21_r4 | q_r4_r5 | q_r5_r19,60.5070,202500,201000,1500,0.74
9,19,0,q_r10_r9 | q_r9_r20,11.7025,1155000,1155000,0,0.00
9,19,1,q_r10_r1 | q_r1_r20,11.7025,1693500,1692000,1500,0.09
9,19,2,q_r10_r21 | q_r21_r4 | q_r4_r5 | q_r5_r1 | q_r1_r20,11.7025,75000,73500,1500,2.00
9,19,3,q_r10_r21 | q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1 | q_r1_r20,11.7025,7500,6000,1500,20.00
9,20,0,q_r10_r21,31.9191,6994500,6993000,1500,0.02
9,20,1,q_r10_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21,31.9191,981000,979500,1500,0.15
9,20,3,q_r10_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,31.9191,6000,4500,1500,25.00
9,21,1,q_r10_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22,0.9650,90000,88500,1500,1.67
9,21,2,q_r10_r1 | q_r1_r3 | q_r3_r7 | q_r7_r22,0.9650,151500,150000,1500,0.99
10,0,0,q_r11_r5 | q_r5_r1,2.1841,544500,544500,0,0.00
10,1,0,q_r11_r22 | q_r22_r7 | q_r7_r2,0.6474,15000,13500,1500,10.00
10,1,1,q_r11_r5 | q_r5_r7 | q_r7_r2,0.6474,45000,45000,0,0.00
10,1,2,q_r11_r22 | q_r22_r15 | q_r15_r2,0.6474,16500,16500,0,0.00
10,1,3,q_r11_r5 | q_r5_r15 | q_r15_r2,0.6474,88500,88500,0,0.00
10,2,0,q_r11_r22 | q_r22_r7 | q_r7_r3,12.8673,30000,30000,0,0.00
10,2,1,q_r11_r5 | q_r5_r13 | q_r13_r3,12.8673,1408500,1408500,0,0.00
10,2,2,q_r11_r5 | q_r5_r7 | q_r7_r3,12.8673,319500,319500,0,0.00
10,2,3,q_r11_r5 | q_r5_r1 | q_r1_r3,12.8673,1461000,1459500,1500,0.10
10,3,0,q_r11_r5 | q_r5_r4,0.1010,21000,21000,0,0.00
10,3,3,q_r11_r22 | q_r22_r7 | q_r7_r5 | q_r5_r4,0.1010,6000,6000,0,0.00
10,4,0,q_r11_r5,24.4869,5841000,5841000,0,0.00
10,4,1,q_r11_r22 | q_r22_r19 | q_r19_r5,24.4869,43500,43500,0,0.00
10,4,2,q_r11_r22 | q_r22_r7 | q_r7_r5,24.4869,222000,222000,0,0.00
10,4,3,q_r11_r22 | q_r22_r15 | q_r15_r5,24.4869,19500,19500,0,0.00
10,5,0,q_r11_r22 | q_r22_r7 | q_r7_r6,2.3929,174000,174000,0,0.00
10,5,1,q_r11_r5 | q_r5_r13 | q_r13_r6,2.3929,207000,207000,0,0.00
10,5,2,q_r11_r22 | q_r22_r18 | q_r18_r6,2.3929,21000,21000,0,0.00
10,5,3,q_r11_r5 | q_r5_r7 | q_r7_r6,2.3929,198000,198000,0,0.00
10,6,0,q_r11_r22 | q_r22_r7,2.2333,199500,199500,0,0.00
10,6,1,q_r11_r5 | q_r5_r7,2.2333,337500,337500,0,0.00
10,6,3,q_r11_r5 | q_r5_r13 | q_r13_r6 | q_r6_r7,2.2333,22500,22500,0,0.00
10,7,0,q_r11_r5 | q_r5_r8,0.3142,58500,58500,0,0.00
10,7,1,q_r11_r5 | q_r5_r13 | q_r13_r8,0.3142,16500,16500,0,0.00
10,7,3,q_r11_r22 | q_r22_r7 | q_r7_r5 | q_r5_r8,0.3142,6000,6000,0,0.00
10,9,0,q_r11_r5 | q_r5_r1 | q_r1_r10,0.9093,103500,103500,0,0.00
10,9,2,q_r11_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,0.9093,124500,123000,1500,1.20
10,11,0,q_r11_r22 | q_r22_r15 | q_r15_r12,0.1626,16500,7500,9000,54.55
10,11,1,q_r11_r5 | q_r5_r13 | q_r13_r12,0.1626,12000,0,12000,100.00
10,11,2,q_r11_r5 | q_r5_r15 | q_r15_r12,0.1626,12000,0,12000,100.00
10,11,3,q_r11_r5 | q_r5_r8 | q_r8_r13 | q_r13_r12,0.1626,3000,0,3000,100.00
10,12,0,q_r11_r5 | q_r5_r13,0.5634,141000,139500,1500,1.06
10,14,0,q_r11_r22 | q_r22_r15,16.9321,502500,502500,0,0.00
10,14,1,q_r11_r5 | q_r5_r15,16.9321,3720000,3718500,1500,0.04
10,14,3,q_r11_r5 | q_r5_r13 | q_r13_r12 | q_r12_r15,16.9321,10500,0,10500,100.00
10,15,0,q_r11_r22 | q_r22_r16,3.8062,937500,937500,0,0.00
10,15,1,q_r11_r5 | q_r5_r1 | q_r1_r16,3.8062,4500,3000,1500,33.33
10,15,2,q_r11_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,3.8062,6000,4500,1500,25.00
10,15,3,q_r11_r5 | q_r5_r7 | q_r7_r22 | q_r22_r16,3.8062,7500,6000,1500,20.00
10,16,0,q_r11_r22 | q_r22_r19 | q_r19_r17,11.9361,1912500,1912500,0,0.00
10,16,1,q_r11_r5 | q_r5_r19 | q_r19_r17,11.9361,792000,790500,1500,0.19
10,16,2,q_r11_r5 | q_r5_r4 | q_r4_r17,11.9361,37500,36000,1500,4.00
10,16,3,q_r11_r22 | q_r22_r19 | q_r19_r5 | q_r5_r4 | q_r4_r17,11.9361,244500,243000,1500,0.61
10,18,0,q_r11_r22 | q_r22_r19,20.7250,303000,301500,1500,0.50
10,18,1,q_r11_r5 | q_r5_r19,20.7250,3631500,3630000,1500,0.04
10,18,2,q_r11_r22 | q_r22_r7 | q_r7_r5 | q_r5_r19,20.7250,948000,945000,3000,0.32
10,18,3,q_r11_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,20.7250,303000,301500,1500,0.50
10,20,0,q_r11_r5 | q_r5_r4 | q_r4_r21,0.0843,12000,10500,1500,12.50
10,20,2,q_r11_r22 | q_r22_r19 | q_r19_r17 | q_r17_r4 | q_r4_r21,0.0843,10500,9000,1500,14.29
10,21,0,q_r11_r22,0.3717,93000,91500,1500,1.61
11,0,0,q_r12_r15 | q_r15_r5 | q_r5_r1,18.3645,37500,24000,13500,36.00
11,0,1,q_r12_r13 | q_r13_r5 | q_r5_r1,18.3645,2337000,2263500,73500,3.15
11,0,2,q_r12_r13 | q_r13_r3 | q_r3_r1,18.3645,2215500,2107500,108000,4.87
11,1,0,q_r12_r15 | q_r15_r2,0.0345,4500,4500,0,0.00
11,2,0,q_r12_r13 | q_r13_r3,4.4913,234000,217500,16500,7.05
11,2,1,q_r12_r15 | q_r15_r5 | q_r5_r13 | q_r13_r3,4.4913,16500,9000,7500,45.45
11,2,2,q_r12_r13 | q_r13_r6 | q_r6_r7 | q_r7_r3,4.4913,418500,396000,22500,5.38
11,2,3,q_r12_r15 | q_r15_r22 | q_r22_r7 | q_r7_r3,4.4913,457500,226500,231000,50.49
11,4,0,q_r12_r15 | q_r15_r5,232.4141,28249500,18601500,9648000,34.15
11,4,1,q_r12_r13 | q_r13_r5,232.4141,29371500,28320000,1051500,3.58
11,4,2,q_r12_r13 | q_r13_r8 | q_r8_r5,232.4141,210000,192000,18000,8.57
11,4,3,q_r12_r15 | q_r15_r22 | q_r22_r19 | q_r19_r5,232.4141,276000,150000,126000,45.65
11,5,0,q_r12_r13 | q_r13_r6,0.9288,55500,48000,7500,13.51
11,5,1,q_r12_r15 | q_r15_r5 | q_r5_r13 | q_r13_r6,0.9288,4500,4500,0,0.00
11,5,2,q_r12_r13 | q_r13_r5 | q_r5_r7 | q_r7_r6,0.9288,13500,12000,1500,11.11
11,5,3,q_r12_r15 | q_r15_r22 | q_r22_r7 | q_r7_r6,0.9288,162000,85500,76500,47.22
11,6,2,q_r12_r15 | q_r15_r22 | q_r22_r7,0.3545,48000,24000,24000,50.00
11,6,3,q_r12_r13 | q_r13_r5 | q_r5_r7,0.3545,40500,39000,1500,3.70
11,7,0,q_r12_r13 | q_r13_r8,0.0828,13500,13500,0,0.00
11,7,2,q_r12_r13 | q_r13_r5 | q_r5_r8,0.0828,4500,4500,0,0.00
11,7,3,q_r12_r15 | q_r15_r5 | q_r5_r13 | q_r13_r8,0.0828,4500,1500,3000,66.67
11,8,1,q_r12_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.0843,10500,9000,1500,14.29
11,8,2,q_r12_r15 | q_r15_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,0.0843,10500,3000,7500,71.43
11,9,0,q_r12_r15 | q_r15_r5 | q_r5_r1 | q_r1_r10,5.3814,15000,9000,6000,40.00
11,9,1,q_r12_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,5.3814,681000,651000,30000,4.41
11,9,2,q_r12_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,5.3814,649500,621000,28500,4.39
11,12,0,q_r12_r13,5.9649,730500,705000,25500,3.49
11,12,1,q_r12_r15 | q_r15_r5 | q_r5_r13,5.9649,760500,285000,475500,62.52
11,14,0,q_r12_r15,9.8348,1335000,669000,666000,49.89
11,14,1,q_r12_r13 | q_r13_r5 | q_r5_r15,9.8348,1105500,1069500,36000,3.26
11,14,2,q_r12_r13 | q_r13_r8 | q_r8_r5 | q_r5_r15,9.8348,4500,3000,1500,33.33
11,14,3,q_r12_r13 | q_r13_r5 | q_r5_r19 | q_r19_r22 | q_r22_r15,9.8348,16500,15000,1500,9.09
11,15,0,q_r12_r15 | q_r15_r22 | q_r22_r16,4.8850,178500,90000,88500,49.58
11,15,1,q_r12_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,4.8850,90000,87000,3000,3.33
11,15,2,q_r12_r15 | q_r15_r5 | q_r5_r1 | q_r1_r16,4.8850,454500,238500,216000,47.52
11,15,3,q_r12_r13 | q_r13_r3 | q_r3_r1 | q_r1_r16,4.8850,502500,484500,18000,3.58
11,18,0,q_r12_r15 | q_r15_r5 | q_r5_r19,2.8860,345000,201000,144000,41.74
11,18,1,q_r12_r13 | q_r13_r5 | q_r5_r19,2.8860,370500,352500,18000,4.86
11,18,2,q_r12_r15 | q_r15_r22 | q_r22_r19,2.8860,6000,3000,3000,50.00
11,21,0,q_r12_r15 | q_r15_r22,6.3935,402000,216000,186000,46.27
11,21,1,q_r12_r13 | q_r13_r6 | q_r6_r18 | q_r18_r22,6.3935,81000,70500,10500,12.96
11,21,2,q_r12_r15 | q_r15_r5 | q_r5_r19 | q_r19_r22,6.3935,15000,6000,9000,60.00
11,21,3,q_r12_r13 | q_r13_r5 | q_r5_r19 | q_r19_r22,6.3935,1104000,1056000,48000,4.35
12,0,0,q_r13_r5 | q_r5_r1,65.0411,5020500,5020500,0,0.00
12,0,1,q_r13_r3 | q_r3_r1,65.0411,11229000,11229000,0,0.00
12,0,3,q_r13_r5 | q_r5_r7 | q_r7_r3 | q_r3_r1,65.0411,13500,12000,1500,11.11
12,1,0,q_r13_r12 | q_r12_r15 | q_r15_r2,8.4886,10500,1500,9000,85.71
12,1,1,q_r13_r6 | q_r6_r7 | q_r7_r2,8.4886,625500,625500,0,0.00
12,1,2,q_r13_r5 | q_r5_r7 | q_r7_r2,8.4886,190500,190500,0,0.00
12,1,3,q_r13_r3 | q_r3_r7 | q_r7_r2,8.4886,1299000,1299000,0,0.00
12,2,0,q_r13_r3,62.8286,15708000,15708000,0,0.00
12,3,0,q_r13_r5 | q_r5_r4,0.8043,193500,193500,0,0.00
12,3,2,q_r13_r5 | q_r5_r19 | q_r19_r17 | q_r17_r4,0.8043,9000,9000,0,0.00
12,4,0,q_r13_r5,453.9863,112920000,112918500,1500,0.00
12,4,2,q_r13_r12 | q_r12_r15 | q_r15_r5,453.9863,24000,6000,18000,75.00
12,4,3,q_r13_r6 | q_r6_r7 | q_r7_r5,453.9863,556500,556500,0,0.00
12,5,0,q_r13_r6,131.7916,32944500,32944500,0,0.00
12,5,2,q_r13_r3 | q_r3_r7 | q_r7_r6,131.7916,3000,3000,0,0.00
12,6,0,q_r13_r6 | q_r6_r7,6.0950,126000,126000,0,0.00
12,6,1,q_r13_r5 | q_r5_r7,6.0950,324000,324000,0,0.00
12,6,2,q_r13_r3 | q_r3_r7,6.0950,1075500,1075500,0,0.00
12,7,0,q_r13_r8,0.9598,240000,240000,0,0.00
12,8,0,q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,4.1279,468000,468000,0,0.00
12,8,1,q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,4.1279,426000,426000,0,0.00
12,8,2,q_r13_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,4.1279,6000,6000,0,0.00
12,8,3,q_r13_r3 | q_r3_r1 | q_r1_r10 | q_r10_r9,4.1279,135000,135000,0,0.00
12,9,0,q_r13_r5 | q_r5_r1 | q_r1_r10,4.3891,205500,205500,0,0.00
12,9,1,q_r13_r3 | q_r3_r1 | q_r1_r10,4.3891,654000,654000,0,0.00
12,9,3,q_r13_r8 | q_r8_r5 | q_r5_r1 | q_r1_r10,4.3891,240000,240000,0,0.00
12,10,0,q_r13_r5 | q_r5_r11,1.6996,190500,190500,0,0.00
12,10,2,q_r13_r5 | q_r5_r19 | q_r19_r22 | q_r22_r11,1.6996,235500,235500,0,0.00
12,11,0,q_r13_r12,1.5719,190500,28500,162000,85.04
12,11,1,q_r13_r5 | q_r5_r15 | q_r15_r12,1.5719,199500,66000,133500,66.92
12,11,3,q_r13_r5 | q_r5_r19 | q_r19_r22 | q_r22_r15 | q_r15_r12,1.5719,3000,1500,1500,50.00
12,13,0,q_r13_r6 | q_r6_r7 | q_r7_r14,0.2593,3000,3000,0,0.00
12,13,1,q_r13_r5 | q_r5_r7 | q_r7_r14,0.2593,52500,52500,0,0.00
12,13,2,q_r13_r3 | q_r3_r7 | q_r7_r14,0.2593,7500,7500,0,0.00
12,13,3,q_r13_r5 | q_r5_r15 | q_r15_r2 | q_r2_r14,0.2593,4500,3000,1500,33.33
12,14,0,q_r13_r12 | q_r12_r15,131.0512,32748000,4837500,27910500,85.23
12,14,3,q_r13_r5 | q_r5_r19 | q_r19_r22 | q_r22_r15,131.0512,16500,15000,1500,9.09
12,15,0,q_r13_r5 | q_r5_r1 | q_r1_r16,5.7809,57000,55500,1500,2.63
12,15,1,q_r13_r3 | q_r3_r1 | q_r1_r16,5.7809,1254000,1254000,0,0.00
12,15,2,q_r13_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,5.7809,33000,31500,1500,4.55
12,15,3,q_r13_r3 | q_r3_r7 | q_r7_r22 | q_r22_r16,5.7809,105000,105000,0,0.00
12,17,0,q_r13_r6 | q_r6_r18,9.9939,1081500,1081500,0,0.00
12,17,1,q_r13_r12 | q_r12_r15 | q_r15_r22 | q_r22_r18,9.9939,166500,12000,154500,92.79
12,17,2,q_r13_r6 | q_r6_r7 | q_r7_r22 | q_r22_r18,9.9939,28500,28500,0,0.00
12,17,3,q_r13_r5 | q_r5_r19 | q_r19_r22 | q_r22_r18,9.9939,1225500,1224000,1500,0.12
12,18,0,q_r13_r5 | q_r5_r19,49.7327,12028500,12027000,1500,0.01
12,18,2,q_r13_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,49.7327,388500,387000,1500,0.39
12,18,3,q_r13_r12 | q_r12_r15 | q_r15_r5 | q_r5_r19,49.7327,18000,0,18000,100.00
12,19,0,q_r13_r5 | q_r5_r1 | q_r1_r20,0.9671,34500,33000,1500,4.35
12,19,1,q_r13_r3 | q_r3_r1 | q_r1_r20,0.9671,177000,175500,1500,0.85
12,19,3,q_r13_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,0.9671,33000,31500,1500,4.55
12,20,0,q_r13_r5 | q_r5_r4 | q_r4_r21,0.6288,132000,130500,1500,1.14
12,20,1,q_r13_r8 | q_r8_r5 | q_r5_r4 | q_r4_r21,0.6288,12000,12000,0,0.00
12,20,2,q_r13_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,0.6288,15000,13500,1500,10.00
12,21,0,q_r13_r12 | q_r12_r15 | q_r15_r22,30.3550,753000,94500,658500,87.45
12,21,1,q_r13_r6 | q_r6_r18 | q_r18_r22,30.3550,2151000,2151000,0,0.00
12,21,2,q_r13_r5 | q_r5_r19 | q_r19_r22,30.3550,4683000,4681500,1500,0.03
12,21,3,q_r13_r6 | q_r6_r7 | q_r7_r22,30.3550,6000,6000,0,0.00
13,0,1,q_r14_r7 | q_r7_r5 | q_r5_r1,0.1296,33000,33000,0,0.00
13,1,0,q_r14_r2,0.3286,15000,15000,0,0.00
13,1,1,q_r14_r7 | q_r7_r2,0.3286,51000,51000,0,0.00
13,1,2,q_r14_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,0.3286,16500,16500,0,0.00
13,2,0,q_r14_r7 | q_r7_r3,0.6973,79500,79500,0,0.00
13,2,1,q_r14_r2 | q_r2_r7 | q_r7_r3,0.6973,55500,55500,0,0.00
13,2,2,q_r14_r7 | q_r7_r6 | q_r6_r13 | q_r13_r3,0.6973,39000,39000,0,0.00
13,2,3,q_r14_r7 | q_r7_r5 | q_r5_r13 | q_r13_r3,0.6973,4500,4500,0,0.00
13,3,0,q_r14_r7 | q_r7_r5 | q_r5_r4,0.2278,24000,24000,0,0.00
13,3,1,q_r14_r2 | q_r2_r15 | q_r15_r5 | q_r5_r4,0.2278,13500,13500,0,0.00
13,3,2,q_r14_r2 | q_r2_r7 | q_r7_r5 | q_r5_r4,0.2278,22500,22500,0,0.00
13,4,0,q_r14_r7 | q_r7_r5,106.8526,13323000,13321500,1500,0.01
13,4,1,q_r14_r2 | q_r2_r15 | q_r15_r5,106.8526,4869000,4869000,0,0.00
13,4,2,q_r14_r2 | q_r2_r7 | q_r7_r5,106.8526,8490000,8488500,1500,0.02
13,4,3,q_r14_r7 | q_r7_r22 | q_r22_r19 | q_r19_r5,106.8526,34500,34500,0,0.00
13,5,0,q_r14_r7 | q_r7_r6,0.0998,13500,13500,0,0.00
13,5,1,q_r14_r2 | q_r2_r7 | q_r7_r6,0.0998,10500,10500,0,0.00
13,6,0,q_r14_r7,0.7054,93000,93000,0,0.00
13,6,1,q_r14_r2 | q_r2_r7,0.7054,33000,33000,0,0.00
13,6,2,q_r14_r2 | q_r2_r15 | q_r15_r5 | q_r5_r7,0.7054,49500,49500,0,0.00
13,6,3,q_r14_r2 | q_r2_r15 | q_r15_r22 | q_r22_r7,0.7054,3000,3000,0,0.00
13,7,0,q_r14_r7 | q_r7_r5 | q_r5_r8,0.0792,7500,7500,0,0.00
13,7,1,q_r14_r2 | q_r2_r15 | q_r15_r5 | q_r5_r8,0.0792,4500,4500,0,0.00
13,7,3,q_r14_r7 | q_r7_r5 | q_r5_r13 | q_r13_r8,0.0792,9000,9000,0,0.00
13,8,1,q_r14_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.1298,21000,21000,0,0.00
13,8,3,q_r14_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,0.1298,12000,12000,0,0.00
13,9,1,q_r14_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,0.6453,159000,157500,1500,0.94
13,12,1,q_r14_r7 | q_r7_r6 | q_r6_r13,0.5398,102000,100500,1500,1.47
13,12,2,q_r14_r7 | q_r7_r5 | q_r5_r13,0.5398,31500,30000,1500,4.76
13,14,0,q_r14_r2 | q_r2_r15,0.4670,67500,67500,0,0.00
13,14,1,q_r14_r7 | q_r7_r22 | q_r22_r15,0.4670,6000,4500,1500,25.00
13,14,2,q_r14_r7 | q_r7_r5 | q_r5_r15,0.4670,43500,42000,1500,3.45
13,15,0,q_r14_r7 | q_r7_r22 | q_r22_r16,0.0364,4500,3000,1500,33.33
13,15,1,q_r14_r2 | q_r2_r15 | q_r15_r22 | q_r22_r16,0.0364,4500,4500,0,0.00
13,15,3,q_r14_r2 | q_r2_r7 | q_r7_r22 | q_r22_r16,0.0364,4500,4500,0,0.00
13,16,0,q_r14_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,0.1885,19500,18000,1500,7.69
13,16,1,q_r14_r7 | q_r7_r5 | q_r5_r19 | q_r19_r17,0.1885,4500,3000,1500,33.33
13,16,2,q_r14_r7 | q_r7_r5 | q_r5_r4 | q_r4_r17,0.1885,12000,10500,1500,12.50
13,16,3,q_r14_r2 | q_r2_r15 | q_r15_r5 | q_r5_r19 | q_r19_r17,0.1885,13500,13500,0,0.00
13,18,0,q_r14_r7 | q_r7_r22 | q_r22_r19,0.8261,72000,70500,1500,2.08
13,18,1,q_r14_r7 | q_r7_r5 | q_r5_r19,0.8261,16500,15000,1500,9.09
13,18,2,q_r14_r2 | q_r2_r15 | q_r15_r5 | q_r5_r19,0.8261,34500,33000,1500,4.35
13,18,3,q_r14_r2 | q_r2_r7 | q_r7_r22 | q_r22_r19,0.8261,88500,87000,1500,1.69
13,19,0,q_r14_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,0.2114,4500,3000,1500,33.33
13,19,1,q_r14_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,0.2114,34500,33000,1500,4.35
13,19,2,q_r14_r2 | q_r2_r15 | q_r15_r5 | q_r5_r1 | q_r1_r20,0.2114,16500,15000,1500,9.09
13,21,0,q_r14_r7 | q_r7_r22,7.7447,667500,666000,1500,0.22
13,21,1,q_r14_r2 | q_r2_r15 | q_r15_r22,7.7447,475500,474000,1500,0.32
13,21,2,q_r14_r2 | q_r2_r7 | q_r7_r22,7.7447,736500,735000,1500,0.20
13,21,3,q_r14_r7 | q_r7_r6 | q_r6_r18 | q_r18_r22,7.7447,60000,58500,1500,2.50
14,0,0,q_r15_r5 | q_r5_r1,4.8169,1204500,1204500,0,0.00
14,1,0,q_r15_r2,19.7896,4915500,4915500,0,0.00
14,1,1,q_r15_r5 | q_r5_r7 | q_r7_r2,19.7896,27000,27000,0,0.00
14,1,2,q_r15_r22 | q_r22_r7 | q_r7_r2,19.7896,7500,7500,0,0.00
14,2,0,q_r15_r5 | q_r5_r13 | q_r13_r3,7.0331,345000,345000,0,0.00
14,2,1,q_r15_r22 | q_r22_r7 | q_r7_r3,7.0331,103500,103500,0,0.00
14,2,2,q_r15_r5 | q_r5_r7 | q_r7_r3,7.0331,1311000,1311000,0,0.00
14,3,0,q_r15_r5 | q_r5_r4,22.8287,5707500,5707500,0,0.00
14,4,0,q_r15_r5,149.9261,37482000,37482000,0,0.00
14,5,0,q_r15_r5 | q_r5_r13 | q_r13_r6,2.5377,15000,15000,0,0.00
14,5,1,q_r15_r22 | q_r22_r7 | q_r7_r6,2.5377,489000,489000,0,0.00
14,5,3,q_r15_r22 | q_r22_r18 | q_r18_r6,2.5377,133500,132000,1500,1.12
14,6,0,q_r15_r5 | q_r5_r7,7.7489,15000,13500,1500,10.00
14,6,1,q_r15_r22 | q_r22_r7,7.7489,550500,550500,0,0.00
14,6,2,q_r15_r2 | q_r2_r7,7.7489,1374000,1374000,0,0.00
14,7,0,q_r15_r5 | q_r5_r8,0.7522,96000,96000,0,0.00
14,7,2,q_r15_r5 | q_r5_r13 | q_r13_r8,0.7522,94500,94500,0,0.00
14,8,0,q_r15_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,5.0068,648000,648000,0,0.00
14,8,1,q_r15_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,5.0068,213000,213000,0,0.00
14,8,3,q_r15_r22 | q_r22_r16 | q_r16_r1 | q_r1_r20 | q_r20_r9,5.0068,391500,391500,0,0.00
14,9,0,q_r15_r5 | q_r5_r1 | q_r1_r10,10.7177,1041000,1039500,1500,0.14
14,9,2,q_r15_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,10.7177,1639500,1639500,0,0.00
14,10,0,q_r15_r5 | q_r5_r11,0.1971,18000,16500,1500,8.33
14,10,1,q_r15_r22 | q_r22_r11,0.1971,30000,30000,0,0.00
14,10,2,q_r15_r5 | q_r5_r19 | q_r19_r22 | q_r22_r11,0.1971,3000,3000,0,0.00
14,11,0,q_r15_r12,0.7014,96000,21000,75000,78.12
14,11,1,q_r15_r5 | q_r5_r13 | q_r13_r12,0.7014,79500,16500,63000,79.25
14,12,0,q_r15_r5 | q_r5_r13,0.2101,54000,52500,1500,2.78
14,13,0,q_r15_r2 | q_r2_r14,2.3234,264000,264000,0,0.00
14,13,1,q_r15_r5 | q_r5_r7 | q_r7_r14,2.3234,289500,288000,1500,0.52
14,13,2,q_r15_r2 | q_r2_r7 | q_r7_r14,2.3234,21000,21000,0,0.00
14,13,3,q_r15_r22 | q_r22_r7 | q_r7_r14,2.3234,10500,10500,0,0.00
14,15,0,q_r15_r22 | q_r22_r16,0.4764,88500,88500,0,0.00
14,15,1,q_r15_r5 | q_r5_r1 | q_r1_r16,0.4764,6000,4500,1500,25.00
14,15,3,q_r15_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,0.4764,25500,24000,1500,5.88
14,16,0,q_r15_r5 | q_r5_r19 | q_r19_r17,64.8221,1152000,1150500,1500,0.13
14,16,1,q_r15_r22 | q_r22_r19 | q_r19_r17,64.8221,15001500,15001500,0,0.00
14,16,2,q_r15_r5 | q_r5_r4 | q_r4_r17,64.8221,54000,52500,1500,2.78
14,17,0,q_r15_r22 | q_r22_r18,0.6131,82500,82500,0,0.00
14,17,2,q_r15_r22 | q_r22_r7 | q_r7_r6 | q_r6_r18,0.6131,18000,18000,0,0.00
14,17,3,q_r15_r12 | q_r12_r13 | q_r13_r6 | q_r6_r18,0.6131,55500,12000,43500,78.38
14,18,0,q_r15_r5 | q_r5_r19,141.0196,96000,94500,1500,1.56
14,18,1,q_r15_r22 | q_r22_r19,141.0196,35131500,35131500,0,0.00
14,18,2,q_r15_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,141.0196,30000,28500,1500,5.00
14,19,0,q_r15_r5 | q_r5_r1 | q_r1_r20,9.6908,1077000,1075500,1500,0.14
14,19,2,q_r15_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,9.6908,79500,78000,1500,1.89
14,19,3,q_r15_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,9.6908,1267500,1266000,1500,0.12
14,20,0,q_r15_r5 | q_r5_r4 | q_r4_r21,0.7993,196500,195000,1500,0.76
14,20,1,q_r15_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,0.7993,4500,3000,1500,33.33
14,21,0,q_r15_r22,10.8261,2707500,2706000,1500,0.06
